index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
62,62,202.35,262.35,1,0.5,1,6,70.0,10
65,65,214.35,274.35,1,0.5,1,6,32.5,2
68,68,237.35,297.35,1,0.5,1,6,60.0,11
71,71,250.35,310.35,1,0.4,1,6,28.75,15
72,72,252.35,312.35,1,0.6,1,6,45.0,7
73,73,256.35,316.35,1,0.4,1,6,26.25,1
75,75,268.35,328.35,1,0.5,1,6,17.5,2
76,76,270.35,330.35,1,0.5,1,6,16.25,11
77,77,298.35,358.35,1,0.3,1,6,66.25,1
82,82,37.639,178.35,-1,-0.5,1,6,95.0,1
83,83,43.17,137.6,-1,-0.5,1,6,51.25,2
84,84,47.366,159.1,-1,-0.4,1,6,58.75,1
86,86,56.8565,191.35,-1,-0.5,1,6,80.0,3
87,87,59.3525,122.35,-1,-0.5,1,6,10.0,4
88,88,85.534,170.85,-1,-0.5,1,6,57.5,3
89,89,58.7165,125.85,-1,-0.4,1,6,12.5,5
90,90,63.7595,140.1,-1,-0.5,1,6,23.75,6
91,91,63.6585,132.85,-1,-0.5,1,6,12.5,1
92,92,75.9075,193.1,-1,-0.4,1,6,68.75,7
93,93,75.3565,136.35,-1,-0.5,1,6,10.0,8
96,96,93.495,188.85,-1,-0.5,1,6,52.5,5
97,97,108.0325,221.85,-1,-0.5,1,6,77.5,10
98,98,126.045,197.1,-1,-0.4,1,6,48.75,4
99,99,115.234,237.85,-1,-0.5,1,6,72.5,2
100,100,127.8835,240.85,-1,-0.4,1,6,72.5,8
101,101,123.88,221.6,-1,-0.5,1,6,51.25,6
102,102,120.6105,194.35,-1,-0.5,1,6,20.0,8
103,103,116.5765,184.35,-1,-0.5,1,6,10.0,11
104,104,125.7665,231.6,-1,-0.5,1,6,56.25,3
105,105,139.7585,237.35,-1,-0.4,1,6,60.0,8
106,106,140.8235,243.6,-1,-0.4,1,6,61.25,10
107,107,149.7725,274.1,-1,-0.5,1,6,88.75,1
113,113,154.5135,229.1,-1,-0.4,1,6,33.75,10
114,114,176.2805,288.85,-1,-0.3,1,6,87.5,11
115,115,157.3485,228.6,-1,-0.2,1,6,26.25,11
116,116,173.671,314.35,-1,-0.5,1,6,105.0,7
117,117,192.906,399.35,-1,-0.3,1,6,185.0,5
118,118,180.3935,305.85,-1,-0.6,1,6,87.5,15
119,119,179.9155,305.85,-1,-0.3,1,6,87.5,4
120,120,173.263,259.6,-1,-0.4,1,6,36.25,2
122,122,198.5675,381.35,-1,-0.5,1,6,155.0,6
123,123,193.09,295.1,-1,-0.2,1,6,63.75,5
125,125,193.6425,294.85,-1,-0.6,1,6,57.5,3
126,126,205.2325,280.85,-1,-0.4,1,6,42.5,7
127,127,206.1235,288.6,-1,-0.4,1,6,46.25,6
128,128,208.265,303.6,-1,-0.3,1,6,61.25,6
129,129,197.2765,279.6,-1,-0.4,1,6,36.25,15
130,130,215.1515,414.1,-1,-0.3,1,6,168.75,4
134,134,209.7035,310.85,-1,-0.3,1,6,62.5,8
141,141,225.049,313.35,-1,-0.6,1,6,50.0,1
142,142,214.3125,333.35,-1,-0.5,1,6,70.0,10
145,145,227.9175,307.85,-1,-0.5,1,6,32.5,2
148,148,251.3865,358.35,-1,-0.5,1,6,60.0,11
151,151,278.952,340.1,-1,-0.4,1,6,28.75,15
152,152,262.6235,358.35,-1,-0.6,1,6,45.0,7
153,153,264.6965,343.6,-1,-0.4,1,6,26.25,1
155,155,273.324,346.85,-1,-0.5,1,6,17.5,2
156,156,275.395,347.6,-1,-0.5,1,6,16.25,11
157,157,340.43,425.6,-1,-0.3,1,6,66.25,1
161,161,0.0,540.0,0,0.0,0,-1,540.0,-1
