index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
80,80,308.35,368.35,1,0.3,1,6,57.5,9
81,81,24.905,92.35,-1,-0.4,1,6,10.0,0
82,82,37.639,178.35,-1,-0.5,1,6,95.0,1
83,83,43.17,137.6,-1,-0.5,1,6,51.25,2
84,84,47.366,159.1,-1,-0.4,1,6,58.75,1
85,85,83.7635,159.1,-1,-0.5,1,6,48.75,0
86,86,56.8565,191.35,-1,-0.5,1,6,80.0,3
87,87,59.3525,122.35,-1,-0.5,1,6,10.0,4
88,88,85.534,170.85,-1,-0.5,1,6,57.5,3
89,89,58.7165,125.85,-1,-0.4,1,6,12.5,5
91,91,63.6585,132.85,-1,-0.5,1,6,12.5,1
92,92,75.9075,193.1,-1,-0.4,1,6,68.75,7
93,93,75.3565,136.35,-1,-0.5,1,6,10.0,8
94,94,71.535,182.1,-1,-0.5,1,6,53.75,0
95,95,76.9185,148.1,-1,-0.5,1,6,18.75,9
96,96,93.495,188.85,-1,-0.5,1,6,52.5,5
98,98,126.045,197.1,-1,-0.4,1,6,48.75,4
99,99,115.234,237.85,-1,-0.5,1,6,72.5,2
100,100,127.8835,240.85,-1,-0.4,1,6,72.5,8
102,102,120.6105,194.35,-1,-0.5,1,6,20.0,8
103,103,116.5765,184.35,-1,-0.5,1,6,10.0,11
104,104,125.7665,231.6,-1,-0.5,1,6,56.25,3
105,105,139.7585,237.35,-1,-0.4,1,6,60.0,8
107,107,149.7725,274.1,-1,-0.5,1,6,88.75,1
108,108,147.781,227.1,-1,-0.3,1,6,38.75,9
109,109,162.245,334.1,-1,-0.6,1,6,143.75,0
110,110,160.965,312.1,-1,-0.3,1,6,118.75,12
114,114,176.2805,288.85,-1,-0.3,1,6,87.5,11
115,115,157.3485,228.6,-1,-0.2,1,6,26.25,11
116,116,173.671,314.35,-1,-0.5,1,6,105.0,7
117,117,192.906,399.35,-1,-0.3,1,6,185.0,5
119,119,179.9155,305.85,-1,-0.3,1,6,87.5,4
120,120,173.263,259.6,-1,-0.4,1,6,36.25,2
121,121,186.2935,266.85,-1,-0.3,1,6,42.5,0
123,123,193.09,295.1,-1,-0.2,1,6,63.75,5
124,124,202.62,309.6,-1,-0.4,1,6,76.25,16
125,125,193.6425,294.85,-1,-0.6,1,6,57.5,3
126,126,205.2325,280.85,-1,-0.4,1,6,42.5,7
130,130,215.1515,414.1,-1,-0.3,1,6,168.75,4
134,134,209.7035,310.85,-1,-0.3,1,6,62.5,8
135,135,207.574,273.1,-1,-0.3,1,6,23.75,12
136,136,210.001,300.6,-1,-0.4,1,6,51.25,19
138,138,224.8335,353.1,-1,-0.6,1,6,93.75,9
139,139,219.0015,332.1,-1,-0.2,1,6,68.75,16
141,141,225.049,313.35,-1,-0.6,1,6,50.0,1
144,144,222.559,295.6,-1,-0.6,1,6,21.25,9
145,145,227.9175,307.85,-1,-0.5,1,6,32.5,2
146,146,266.25,324.6,-1,-0.5,1,6,36.25,12
148,148,251.3865,358.35,-1,-0.5,1,6,60.0,11
149,149,252.3525,325.6,-1,-0.3,1,6,21.25,19
152,152,262.6235,358.35,-1,-0.6,1,6,45.0,7
153,153,264.6965,343.6,-1,-0.4,1,6,26.25,1
155,155,273.324,346.85,-1,-0.5,1,6,17.5,2
156,156,275.395,347.6,-1,-0.5,1,6,16.25,11
157,157,340.43,425.6,-1,-0.3,1,6,66.25,1
160,160,321.796,426.85,-1,-0.3,1,6,57.5,9
161,161,0.0,441.35,0,0.0,0,-1,441.35,-1
