index,cid,e,l,num,risk,s,c,MAX_L,ShuttleID
94,94,159.521,204.521,-1,-0.4,1,6,83.75,11
95,95,124.521,169.521,-1,-0.3,1,6,40.0,12
98,98,192.521,237.521,-1,-0.5,1,6,115.0,7
101,101,201.521,246.521,-1,-0.5,1,6,112.5,11
102,102,137.521,182.521,-1,-0.5,1,6,30.0,8
103,103,127.521,172.521,-1,-0.4,1,6,12.5,0
104,104,189.521,234.521,-1,-0.5,1,6,82.1444,11
105,105,192.521,237.521,-1,-0.3,1,6,90.0,5
107,107,157.521,202.521,-1,-0.3,1,6,33.75,9
108,108,136.521,181.521,-1,-0.4,1,6,10.0,11
109,109,159.521,204.521,-1,-0.4,1,6,28.75,5
110,110,208.521,253.521,-1,-0.5,1,6,88.75,17
113,113,189.521,234.521,-1,-0.4,1,6,53.75,3
114,114,216.521,261.521,-1,-0.4,1,6,81.25,4
115,115,205.521,250.521,-1,-0.2,1,6,66.25,12
116,116,194.521,239.521,-1,-0.3,1,6,46.25,11
117,117,182.521,227.521,-1,-0.5,1,6,20.0,6
119,119,194.521,239.521,-1,-0.4,1,6,21.25,1
121,121,191.521,236.521,-1,-0.5,1,6,10.0,4
124,124,222.521,267.521,-1,-0.4,1,6,16.25,9
125,125,268.521,313.521,-1,-0.3,1,6,72.5,0
127,127,285.521,330.521,-1,-0.4,1,6,67.5,7
128,128,275.521,320.521,-1,-0.4,1,6,53.75,4
129,129,246.521,291.521,-1,-0.3,1,6,17.5,8
130,130,249.521,294.521,-1,-0.6,1,6,20.0,6
131,131,261.521,306.521,-1,-0.6,1,6,35.0,12
133,133,249.521,294.521,-1,-0.6,1,6,17.5,11
135,135,309.521,354.521,-1,-0.6,1,6,86.25,1
136,136,271.521,316.521,-1,-0.2,1,6,37.5,17
138,138,275.521,320.521,-1,-0.5,1,6,35.0,9
139,139,303.521,348.521,-1,-0.5,1,6,67.5,6
142,142,266.521,311.521,-1,-0.5,1,6,10.0,3
143,143,328.521,373.521,-1,-0.4,1,6,83.75,5
146,146,286.521,331.521,-1,-0.5,1,6,26.25,8
147,147,279.521,324.521,-1,-0.5,1,6,16.25,12
148,148,306.521,351.521,-1,-0.5,1,6,45.0,21
150,150,300.521,345.521,-1,-0.6,1,6,23.75,5
151,151,307.521,352.521,-1,-0.3,1,6,32.5,11
152,152,327.521,372.521,-1,-0.4,1,6,57.5,17
154,154,306.521,351.521,-1,-0.6,1,6,21.25,3
155,155,306.521,351.521,-1,-0.6,1,6,17.5,7
156,156,333.521,378.521,-1,-0.6,1,6,48.75,12
157,157,314.521,359.521,-1,-0.5,1,6,21.25,0
158,158,347.521,392.521,-1,-0.6,1,6,56.25,8
160,160,323.521,368.521,-1,-0.5,1,6,11.25,4
161,161,0.0,397.92,0,0.0,0,-1,397.92,-1
